source,target,relationship,weight
keyle,hn_46420453,commented_on_story,1
keysersoze33,hn_47762901,commented_on_story,1
kgeist,hn_45320431,commented_on_story,1
kgthegreat,hn_46420453,commented_on_story,2
kgwgk,hn_44811567,posted_story,1
kgwgk,hn_46765120,posted_story,1
kh_hk,hn_47633396,commented_on_story,1
kiernanmcgowan,hn_47077676,commented_on_story,1
kingkongjaffa,hn_46420453,commented_on_story,1
kinj28,hn_46227422,commented_on_story,1
kip_,hn_45416228,commented_on_story,1
kissgyorgy,hn_46978710,commented_on_story,1
kittikitti,hn_46810282,commented_on_story,1
kkarpkkarp,hn_46227422,commented_on_story,1
kklisura,hn_27687450,commented_on_story,1
kmlx,hn_43163011,commented_on_story,1
knes,hn_42239323,posted_story,1
knes,hn_45224742,posted_story,1
koevet,hn_47106686,commented_on_story,1
kommunicate,hn_48037128,commented_on_story,1
kookamamie,hn_44031432,commented_on_story,1
koonsolo,hn_27687450,commented_on_story,2
krackers,hn_44302870,commented_on_story,1
krapp,hn_42963279,commented_on_story,1
kriro,hn_36326525,commented_on_story,1
kristianp,hn_43708025,commented_on_story,1
kristianp,hn_46542036,commented_on_story,1
kristopolous,hn_43815033,commented_on_story,1
kristopolous,hn_46542036,commented_on_story,1
krm01,hn_46593022,commented_on_story,1
krrishd,hn_44966856,commented_on_story,1
krzyzanowskim,hn_47584540,commented_on_story,1
kschiffer,hn_47584540,commented_on_story,1
ksec,hn_42453341,posted_story,1
ktallett,hn_46765120,commented_on_story,1
kumarm,hn_43708025,commented_on_story,1
kurrupttt,hn_44148317,posted_story,1
kvonhorn,hn_39168105,commented_on_story,1
kwantaz,hn_42453341,commented_on_story,1
kypro,hn_35261065,commented_on_story,1
l0gr1thm1k,hn_40456457,commented_on_story,1
lancesells,hn_31825742,commented_on_story,1
larwent,hn_42675725,commented_on_story,1
laurex,hn_43988315,posted_story,1
layer8,hn_47586778,commented_on_story,1
lazystar,hn_47006615,commented_on_story,1
leadfootdrums,hn_47106686,commented_on_story,1
learningstud,hn_42963279,posted_story,1
lee101,hn_32327711,commented_on_story,1
leereeves,hn_28191362,commented_on_story,1
leesec,hn_28131745,commented_on_story,1
legrande,hn_34595503,commented_on_story,1
leke,hn_42675725,commented_on_story,2
lemonez,hn_45204768,commented_on_story,1
lenerdenator,hn_48037128,commented_on_story,1
lennoff,hn_27697884,commented_on_story,1
leobg,hn_35921375,commented_on_story,1
leobuskin,hn_47878905,commented_on_story,1
leotaku,hn_27676266,commented_on_story,1
levocardia,hn_44940089,commented_on_story,1
lewdwig,hn_45165897,commented_on_story,1
lfkdev,hn_35470915,commented_on_story,1
lherron,hn_47768133,commented_on_story,1
lherron,hn_47878905,commented_on_story,1
liampulles,hn_45320431,commented_on_story,2
libraryofbabel,hn_46545620,commented_on_story,1
liendolucas,hn_43448432,commented_on_story,1
liendolucas,hn_45320431,commented_on_story,1
light_hue_1,hn_36495680,commented_on_story,1
linkage,hn_44780878,commented_on_story,1
linsomniac,hn_39168105,commented_on_story,1
linsomniac,hn_43815033,commented_on_story,2
linsys,hn_47530870,commented_on_story,1
linuxftw,hn_46765120,commented_on_story,1
linuxhansl,hn_48037128,commented_on_story,1
lionkor,hn_29016506,commented_on_story,1
lionkor,hn_46978710,commented_on_story,1
liquid_thyme,hn_47521799,commented_on_story,1
literallyroy,hn_47838508,commented_on_story,1
llmslave2,hn_46534402,commented_on_story,1
lmeyerov,hn_46545620,commented_on_story,1
lmm,hn_44742251,commented_on_story,1
lobocinza,hn_27697884,commented_on_story,1
lobocinza,hn_39168105,commented_on_story,1
loceng,hn_40919253,commented_on_story,1
locusofself,hn_46978710,commented_on_story,1
loeg,hn_46545620,commented_on_story,1
lofaszvanitt,hn_44031432,commented_on_story,1
longrod,hn_31825742,commented_on_story,1
lossolo,hn_46593022,commented_on_story,1
lotsofpizza,hn_31211280,posted_story,1
lovasoa,hn_35261065,commented_on_story,1
loveparade,hn_47633396,commented_on_story,1
low_tech_punk,hn_32327711,commented_on_story,1
lsh123,hn_31825742,commented_on_story,1
lubujackson,hn_43988315,commented_on_story,1
lucideng,hn_46542036,commented_on_story,1
lukan,hn_47584540,commented_on_story,1
lukaslalinsky,hn_45163362,commented_on_story,1
lukebechtel,hn_47878905,commented_on_story,1
lukev,hn_44780878,commented_on_story,1
lumax15,hn_35152851,commented_on_story,5
lumb63,hn_40919253,commented_on_story,1
lveillard,hn_31825742,commented_on_story,1
m-hodges,hn_46420453,commented_on_story,1
m-hodges,hn_46545620,commented_on_story,1
m_ke,hn_35261065,commented_on_story,1
macinjosh,hn_46810282,commented_on_story,1
mad_vill,hn_36495680,commented_on_story,1
magicalhippo,hn_46985151,commented_on_story,1
manjotpahwa,hn_35958304,posted_story,1
mannanj,hn_46810282,commented_on_story,1
maplethorpe,hn_47006615,commented_on_story,1
marckrn,hn_45416228,commented_on_story,1
marcodiego,hn_27676266,commented_on_story,1
marginalia_nu,hn_46765120,commented_on_story,1
mariopt,hn_47633396,commented_on_story,1
mark_l_watson,hn_28131745,commented_on_story,1
mark_mcnally_je,hn_43708025,commented_on_story,1
marstall,hn_28131745,commented_on_story,1
martin-t,hn_46734302,commented_on_story,1
marvinvonhagen,hn_35921375,commented_on_story,1
marvinvonhagen,hn_35921375,posted_story,1
masukomi,hn_35657982,commented_on_story,1
matheus-rr,hn_47006615,commented_on_story,1
matheusmoreira,hn_47660925,commented_on_story,1
mathgladiator,hn_47006615,commented_on_story,1
mattdesl,hn_27687450,commented_on_story,1
matthewmacleod,hn_27697884,commented_on_story,1
matthieu_bl,hn_47768133,commented_on_story,1
matthieu_bl,hn_47768133,posted_story,1
maurits,hn_46765460,commented_on_story,1
maxbaines,hn_46542036,commented_on_story,1
maxbond,hn_47963204,commented_on_story,1
maxdo,hn_47167931,commented_on_story,1
maxloh,hn_32327711,commented_on_story,1
maxwellg,hn_44042070,commented_on_story,1
maxwells-daemon,hn_28131745,commented_on_story,1
mcast,hn_47963204,commented_on_story,1
mcbuilder,hn_43708025,commented_on_story,1
mcintyre1994,hn_27697884,commented_on_story,1
mcluck,hn_31825742,commented_on_story,1
mdaniel,hn_33226515,commented_on_story,1
mdaniel,hn_38710600,commented_on_story,1
mdasen,hn_44864185,commented_on_story,1
mdellavo,hn_27676266,commented_on_story,1
meander_water,hn_45163362,commented_on_story,1
mediaman,hn_46734302,commented_on_story,1
meebee,hn_47282777,commented_on_story,1
meetpateltech,hn_43163011,commented_on_story,1
meetpateltech,hn_44006398,posted_story,1
meetpateltech,hn_46977210,posted_story,1
meetpateltech,hn_47937388,posted_story,1
megaloblasto,hn_44811567,commented_on_story,1
mellosouls,hn_42239323,commented_on_story,1
mellosouls,hn_47768133,commented_on_story,1
mensetmanusman,hn_28131745,commented_on_story,1
mentalgear,hn_43448432,commented_on_story,1
mentalgear,hn_47521799,commented_on_story,1
mercurialsolo,hn_47768133,commented_on_story,1
merizian,hn_43815033,commented_on_story,1
mesmertech,hn_47584540,commented_on_story,1
meta-level,hn_47584540,commented_on_story,1
mettamage,hn_46765460,commented_on_story,1
mewse,hn_29016506,commented_on_story,1
mfiguiere,hn_43708025,posted_story,1
mfiguiere,hn_47878905,posted_story,1
mgaunard,hn_32327711,commented_on_story,1
mgdev,hn_43708025,commented_on_story,1
mgraczyk,hn_46089546,commented_on_story,1
mhandley,hn_35657982,commented_on_story,1
micromacrofoot,hn_44042070,commented_on_story,1
midtake,hn_46985151,commented_on_story,1
mihaifm,hn_27676266,commented_on_story,1
mikebiglan,hn_45168846,commented_on_story,1
mikebiglan,hn_45168846,posted_story,1
mikece,hn_44811567,commented_on_story,1
miketery,hn_32327711,commented_on_story,1
miki123211,hn_45163362,commented_on_story,1
miki123211,hn_46545620,commented_on_story,1
mikkelam,hn_35261065,commented_on_story,1
mil22,hn_47584540,commented_on_story,1
millgrove,hn_42857231,commented_on_story,1
miming99,hn_43894886,commented_on_story,1
mindcrime,hn_42675725,commented_on_story,1
minimaltom,hn_47584540,commented_on_story,1
minimaxir,hn_27676266,commented_on_story,1
minimaxir,hn_43448432,commented_on_story,1
minimaxir,hn_43815033,commented_on_story,1
minimaxir,hn_46542036,commented_on_story,1
minimaxir,hn_47768133,commented_on_story,1
mintflow,hn_45163362,commented_on_story,1
miroljub,hn_47923357,commented_on_story,1
mirzap,hn_46545620,commented_on_story,1
misja111,hn_44780878,commented_on_story,1
mistercheph,hn_42453341,commented_on_story,1
mjr00,hn_33226515,commented_on_story,1
mjrpes,hn_42675725,commented_on_story,1
mkagenius,hn_44675557,commented_on_story,1
mkaic,hn_28152743,commented_on_story,1
mkl,hn_45722635,commented_on_story,1
mlboss,hn_35264725,posted_story,1
mlepath,hn_42675725,commented_on_story,1
mlhpdx,hn_44940089,commented_on_story,1
mmoskal,hn_42239323,commented_on_story,1
mnls,hn_47762901,commented_on_story,1
mns,hn_44742251,commented_on_story,1
mobitar,hn_46765460,posted_story,1
modeless,hn_43163011,commented_on_story,1
mohsen1,hn_45416228,commented_on_story,1
mohsen1,hn_46734302,commented_on_story,1
mohsen1,hn_47584540,commented_on_story,1
moi2388,hn_44031432,commented_on_story,1
monerozcash,hn_46420453,commented_on_story,1
monkeydust,hn_28191362,commented_on_story,1
monocasa,hn_27687450,commented_on_story,1
moolcool,hn_44940089,commented_on_story,1
moomoo11,hn_45416228,commented_on_story,1
moonchrome,hn_35470915,commented_on_story,1
mooreds,hn_29016506,commented_on_story,1
mooreds,hn_44940089,posted_story,1
moralestapia,hn_47077676,commented_on_story,1
moridin,hn_45941579,posted_story,1
mossTechnician,hn_42453341,commented_on_story,1
motbus3,hn_43815033,commented_on_story,1
mr_mitm,hn_43448432,commented_on_story,1
mrandish,hn_46810282,commented_on_story,1
mrdosija,hn_46227422,commented_on_story,1
mritchie712,hn_36326525,commented_on_story,1
mritchie712,hn_45722635,commented_on_story,1
mrosett,hn_27687450,commented_on_story,1
mrosoff,hn_46707409,commented_on_story,1
mrtksn,hn_43193018,commented_on_story,1
mrtksn,hn_43815033,commented_on_story,1
mrweasel,hn_39168105,commented_on_story,1
mshanu,hn_44811567,commented_on_story,1
mska,hn_35470915,commented_on_story,1
msoad,hn_31825742,commented_on_story,1
msolujic,hn_46534402,posted_story,1
msp26,hn_46734302,commented_on_story,1
mtkd,hn_35657982,commented_on_story,1
mtnGoat,hn_27687450,commented_on_story,1
mtrifonov,hn_47597085,commented_on_story,1
muglug,hn_44031432,commented_on_story,1
mullingitover,hn_43988315,commented_on_story,1
munificent,hn_40919253,commented_on_story,1
muragekibicho,hn_44032267,posted_story,1
musicale,hn_43448432,commented_on_story,1
muzster,hn_28191362,commented_on_story,1
mvdtnz,hn_39168105,commented_on_story,1
mvdtnz,hn_40919253,commented_on_story,1
mvkel,hn_47106686,commented_on_story,1
mw1,hn_46996368,posted_story,1
my002,hn_47923357,commented_on_story,1
myin,hn_35470915,commented_on_story,1
mytailorisrich,hn_47077676,commented_on_story,1
mzajc,hn_47586778,commented_on_story,1
nachocoll,hn_47167931,commented_on_story,1
naet,hn_35921375,commented_on_story,1
naikrovek,hn_27687450,commented_on_story,1
naikrovek,hn_35657982,commented_on_story,1
naillo,hn_33457063,commented_on_story,1
naillo,hn_35261065,commented_on_story,1
naiv,hn_45044095,commented_on_story,1
nancyp,hn_40919253,commented_on_story,1
nashashmi,hn_40919253,commented_on_story,1
nasretdinov,hn_47077676,commented_on_story,1
natfriedman,hn_27676266,commented_on_story,1
nathan_f77,hn_45320431,commented_on_story,1
nathan_phoenix,hn_28191362,commented_on_story,1
nathancahill,hn_35470915,commented_on_story,1
navanchauhan,hn_45416228,commented_on_story,1
naveen99,hn_28191362,commented_on_story,1
nbittich,hn_43988315,commented_on_story,1
nbzso,hn_42675725,commented_on_story,1
ncr100,hn_47521799,commented_on_story,1
ncruces,hn_46765460,commented_on_story,1
ndepoel,hn_43739037,commented_on_story,1
ndr42,hn_47953249,posted_story,1
neilv,hn_29016506,commented_on_story,1
neilv,hn_43988315,commented_on_story,1
neilv,hn_44302870,commented_on_story,1
nemofoo,hn_43410866,commented_on_story,1
neonate,hn_43988315,commented_on_story,1
nesk_,hn_44742251,commented_on_story,1
net01,hn_44031432,commented_on_story,1
net01,hn_44031432,posted_story,1
netcyrax,hn_29016506,commented_on_story,1
netdur,hn_47768133,commented_on_story,1
netule,hn_47923357,commented_on_story,1
neumann,hn_45416228,commented_on_story,1
neural_thing,hn_43739037,commented_on_story,1
neuroo,hn_45106705,posted_story,1
neutronicus,hn_44811567,commented_on_story,1
never_inline,hn_43815033,commented_on_story,1
neya,hn_45320431,commented_on_story,1
nfw2,hn_47633396,commented_on_story,1
nicetryguy,hn_47167931,commented_on_story,1
nicholasreed,hn_16684276,commented_on_story,1
nicholasreed,hn_16684276,posted_story,1
nickdothutton,hn_47878905,commented_on_story,1
nickjj,hn_47923357,commented_on_story,1
nickjohnsteblay,hn_47282777,commented_on_story,1
nickserv,hn_45320431,commented_on_story,1
nicoburns,hn_46765120,commented_on_story,1
nikaspran,hn_35152851,commented_on_story,1
nikeee,hn_31825742,commented_on_story,1
nikkwong,hn_42675725,commented_on_story,1
nikolay,hn_47106686,commented_on_story,1
nindalf,hn_46420453,commented_on_story,1
ninjaa,hn_35152851,commented_on_story,1
nithinbekal,hn_46420453,commented_on_story,1
nivenclay,hn_43739037,commented_on_story,1
nixpulvis,hn_35261065,commented_on_story,1
nkko,hn_35152851,commented_on_story,1
nkmnz,hn_47006615,commented_on_story,1
nl,hn_32577624,commented_on_story,1
nl,hn_47633396,commented_on_story,1
nmstoker,hn_35470915,commented_on_story,1
nodja,hn_44031432,commented_on_story,1
noduerme,hn_48037128,commented_on_story,1
noidesto,hn_43708025,commented_on_story,1
noisy_boy,hn_46765460,commented_on_story,1
nojs,hn_44742251,commented_on_story,1
noname120,hn_44302870,commented_on_story,1
nonethewiser,hn_35264725,commented_on_story,1
noobermin,hn_33226515,commented_on_story,1
noosphr,hn_43448432,commented_on_story,1
norskeld,hn_45320431,commented_on_story,1
northfoxz,hn_28131745,commented_on_story,1
nottorp,hn_44302870,commented_on_story,1
nottorp,hn_46985151,commented_on_story,1
novalis78,hn_35921375,commented_on_story,1
noxa,hn_47660925,commented_on_story,1
nprateem,hn_35152851,commented_on_story,1
nrjames,hn_45416228,commented_on_story,1
nu11ptr,hn_35264725,commented_on_story,1
nullc,hn_33457063,commented_on_story,1
numpad0,hn_44966856,commented_on_story,1
numpad0,hn_45416228,commented_on_story,1
numpad0,hn_47167931,commented_on_story,1
nusl,hn_46985151,commented_on_story,1
nutellalover,hn_46545620,posted_story,1
nyellin,hn_46545620,commented_on_story,1
nyrikki,hn_46542036,commented_on_story,1
nzach,hn_44940089,commented_on_story,1
obilgic,hn_46094221,posted_story,1
occz,hn_44742251,commented_on_story,1
oceanhaiyang,hn_44940089,commented_on_story,1
october8140,hn_47838508,commented_on_story,1
oefrha,hn_27697884,commented_on_story,1
oefrha,hn_28126015,commented_on_story,1
ofirpress,hn_46545620,commented_on_story,1
ofirpress,hn_46810282,commented_on_story,1
ofrzeta,hn_48037128,commented_on_story,1
ogou,hn_47167931,commented_on_story,1
ohgr,hn_43448432,commented_on_story,1
ohjeez,hn_39853123,posted_story,1
ok123456,hn_44742251,commented_on_story,1
ok123456,hn_48037128,commented_on_story,1
oleggromov,hn_46420453,commented_on_story,1
ollysb,hn_45416228,commented_on_story,1
olup,hn_42453341,commented_on_story,1
omnster,hn_35921375,commented_on_story,1
onion2k,hn_27676266,commented_on_story,1
onion2k,hn_47077676,commented_on_story,1
ontouchstart,hn_47664912,commented_on_story,1
orph,hn_28131224,posted_story,1
orph,hn_29016506,posted_story,1
orra,hn_42453341,commented_on_story,1
osculum,hn_44675557,commented_on_story,1
ossa-ma,hn_46593022,commented_on_story,1
outside1234,hn_43739037,commented_on_story,2
overgard,hn_47077676,commented_on_story,1
oxag3n,hn_46765460,commented_on_story,1
oxag3n,hn_47762901,commented_on_story,1
oxag3n,hn_47768133,commented_on_story,1
ozozozd,hn_46734302,commented_on_story,1
ozten,hn_46765120,commented_on_story,1
p-e-w,hn_35921375,commented_on_story,1
p1necone,hn_44966856,commented_on_story,1
p1necone,hn_47838508,commented_on_story,1
p3rls,hn_44302870,commented_on_story,1
p3rry,hn_43708025,commented_on_story,1
pabs3,hn_32327711,commented_on_story,1
padjo,hn_39168105,commented_on_story,1
painter842,hn_39057633,posted_story,1
palad1n,hn_46510980,posted_story,1
palata,hn_44742251,commented_on_story,1
palmotea,hn_47282777,commented_on_story,1
papito,hn_27697884,commented_on_story,1
paradite,hn_45416228,commented_on_story,1
parhamn,hn_29016506,commented_on_story,1
parquor,hn_46810282,commented_on_story,1
password4321,hn_47633396,commented_on_story,1
passwordoops,hn_40919253,commented_on_story,1
patwolf,hn_27676266,commented_on_story,1
paulhodge,hn_45320431,commented_on_story,1
paulis,hn_33226515,commented_on_story,1
paulmooreparks,hn_44966856,commented_on_story,1
pavel_lishin,hn_46734302,posted_story,1
paxys,hn_42453341,commented_on_story,1
pdimitar,hn_43193018,commented_on_story,1
pdyc,hn_47963204,commented_on_story,1
peacebeard,hn_47586778,commented_on_story,1
perlgeek,hn_40919253,commented_on_story,1
perrygeo,hn_46734302,commented_on_story,1
perrygeo,hn_46978710,commented_on_story,1
persedes,hn_46810282,commented_on_story,1
pestkranker,hn_42453341,commented_on_story,1
peteforde,hn_47167931,commented_on_story,1
peteforde,hn_47838508,commented_on_story,1
petepete,hn_29016506,commented_on_story,1
peterbell_nyc,hn_48037128,commented_on_story,1
peterkelly,hn_27697884,commented_on_story,1
peyton,hn_47762901,commented_on_story,1
phaedrus,hn_46734302,commented_on_story,1
phantom32,hn_35264725,commented_on_story,1
phendrenad2,hn_35657982,commented_on_story,1
phendrenad2,hn_39168105,commented_on_story,1
phendrenad2,hn_46765120,commented_on_story,1
phendrenad2,hn_47521799,commented_on_story,1
philipp-gayret,hn_44742251,commented_on_story,1
phillipcarter,hn_47660925,commented_on_story,1
philsnow,hn_44302870,commented_on_story,1
phkahler,hn_35152851,commented_on_story,1
phren0logy,hn_46734302,commented_on_story,1
pianopatrick,hn_46734302,commented_on_story,1
pixelpoet,hn_32327711,commented_on_story,1
pixl97,hn_47586778,commented_on_story,1
pizzafeelsright,hn_47521799,commented_on_story,1
pjm331,hn_44811567,commented_on_story,1
pjmlp,hn_47282777,commented_on_story,1
pjmlp,hn_47660925,commented_on_story,1
planb,hn_31825742,commented_on_story,1
pleb_nz,hn_35261065,commented_on_story,1
pledess,hn_40919253,commented_on_story,1
plondon514,hn_31825742,commented_on_story,1
pmarreck,hn_46765120,commented_on_story,1
podnami,hn_47878905,commented_on_story,1
pogue,hn_45165897,commented_on_story,1
pojzon,hn_46810282,commented_on_story,1
pokemyiout,hn_46420453,commented_on_story,1
polalavik,hn_46227422,commented_on_story,1
polyrand,hn_45416228,posted_story,1
post-it,hn_47664912,commented_on_story,1
postalcoder,hn_47923357,commented_on_story,1
pranavm27,hn_46420453,commented_on_story,1
pratikshelar871,hn_44966856,commented_on_story,1
precompute,hn_35152851,commented_on_story,1
pred_,hn_47521799,commented_on_story,1
prefork,hn_47521799,posted_story,1
preston-kwei,hn_47586778,commented_on_story,1
primax,hn_35152851,commented_on_story,1
privalyse,hn_46301810,commented_on_story,1
privalyse,hn_46301810,posted_story,1
prmph,hn_44864185,commented_on_story,1
prodigycorp,hn_46545620,commented_on_story,1
program_whiz,hn_46765120,commented_on_story,1
protocolture,hn_43815033,commented_on_story,1
protomyth,hn_33457063,commented_on_story,1
pseudonymouspat,hn_36326525,commented_on_story,1
ptx,hn_47077676,commented_on_story,1
pugets,hn_29016506,commented_on_story,1
puppycodes,hn_45722635,commented_on_story,1
puppystench,hn_47878905,commented_on_story,1
purpleblue,hn_40919253,commented_on_story,1
pwdisswordfish8,hn_27697884,commented_on_story,1
pyduan,hn_38710600,commented_on_story,1
pyrale,hn_44780878,commented_on_story,1
qalmakka,hn_44811567,commented_on_story,1
qaz_plm,hn_47838508,commented_on_story,1
quantadev,hn_44031432,commented_on_story,1
quibono,hn_45165897,commented_on_story,1
quicklime,hn_35657982,commented_on_story,1
qwertox,hn_35921375,commented_on_story,1
qwertox,hn_42675725,commented_on_story,1
qwertox,hn_46978710,commented_on_story,1
qwerty3344,hn_35264725,commented_on_story,1
qwertytyyuu,hn_44940089,commented_on_story,1
qwesr123,hn_46810282,commented_on_story,1
qwesr123,hn_46810282,posted_story,1
r3trohack3r,hn_33457063,commented_on_story,1
r_murphey,hn_44811567,commented_on_story,1
r_thambapillai,hn_36326525,posted_story,1
raduan,hn_44742251,commented_on_story,1
raggi,hn_44742251,commented_on_story,1
rahimnathwani,hn_43410866,commented_on_story,1
ralph84,hn_27687450,commented_on_story,1
ramesh31,hn_44042070,commented_on_story,1
ramesh31,hn_47584540,commented_on_story,1
ramon156,hn_46765460,commented_on_story,1
ramon156,hn_46978710,commented_on_story,1
ramon156,hn_47633396,commented_on_story,1
ramoz,hn_43708025,commented_on_story,1
ramoz,hn_43988315,commented_on_story,1
ramoz,hn_46734302,commented_on_story,1
randallsquared,hn_46227422,commented_on_story,1
randfish,hn_40456457,commented_on_story,1
randomNumber7,hn_44493503,commented_on_story,1
randomifcpfan,hn_44780878,commented_on_story,1
raptorraver,hn_47106686,commented_on_story,1
rasz,hn_43448432,commented_on_story,1
raydenvm,hn_44177525,posted_story,1
rayxi271828,hn_47282777,commented_on_story,1
rbalicki,hn_44780878,commented_on_story,1
rbarrois,hn_27687450,commented_on_story,1
rcarmo,hn_43815033,commented_on_story,1
rcarmo,hn_43988315,commented_on_story,1
rcfox,hn_47077676,commented_on_story,1
reassess_blind,hn_46542036,commented_on_story,1
reconnecting,hn_47664912,commented_on_story,1
recroad,hn_47106686,commented_on_story,1
rectang,hn_47521799,commented_on_story,1
rectang,hn_47838508,commented_on_story,1
recursivedoubts,hn_46765460,commented_on_story,1
red_hare,hn_47106686,commented_on_story,1
redfloatplane,hn_46593022,commented_on_story,1
redleggedfrog,hn_43448432,commented_on_story,1
reedf1,hn_46765460,commented_on_story,1
refulgentis,hn_28131745,commented_on_story,1
regexorcist,hn_47963204,commented_on_story,1
rehearsalsj,hn_44302870,commented_on_story,1
rektide,hn_35708449,commented_on_story,1
ren_engineer,hn_35261065,commented_on_story,1
rendall,hn_27697884,commented_on_story,1
renegade-otter,hn_46542036,commented_on_story,1
replyifuagree,hn_43988315,commented_on_story,1
resonious,hn_33226515,commented_on_story,1
restlessforge,hn_47597085,commented_on_story,1
retrocryptid,hn_35261065,commented_on_story,1
rglover,hn_44864185,commented_on_story,1
rglover,hn_46227422,commented_on_story,1
rglover,hn_47167931,commented_on_story,1
rhacker,hn_27687450,commented_on_story,1
rich_sasha,hn_46765460,commented_on_story,1
richardw,hn_42453341,commented_on_story,1
richardw,hn_47768133,commented_on_story,1
rileymichael,hn_47660925,commented_on_story,1
rileyphone,hn_35152851,commented_on_story,1
ripbozo,hn_47586778,commented_on_story,1
rishsriv,hn_36326525,commented_on_story,1
riskassessment,hn_44811567,commented_on_story,1
riskyingo,hn_43462171,commented_on_story,1
riwsky,hn_46734302,commented_on_story,1
rldjbpin,hn_47838508,commented_on_story,1
rmonvfer,hn_44042070,commented_on_story,1
rmoriz,hn_45163362,commented_on_story,1
rob_c,hn_45163362,commented_on_story,1
robertclaus,hn_43815033,commented_on_story,1
robeym,hn_47521799,commented_on_story,1
roger_,hn_43410866,commented_on_story,1
rolph,hn_40919253,commented_on_story,1
romanovcode,hn_43708025,commented_on_story,1
ronbenton,hn_46542036,commented_on_story,1
rpicard,hn_43068027,commented_on_story,1
rsynnott,hn_39168105,commented_on_story,1
rtfeldman,hn_43448432,commented_on_story,1
rtp4me,hn_46765460,commented_on_story,1
ru6xul6,hn_40375497,posted_story,1
rubenfiszel,hn_36495680,commented_on_story,1
rubzah,hn_47762901,commented_on_story,1
rufius,hn_35574501,commented_on_story,1
rurban,hn_44811567,commented_on_story,1
russellbeattie,hn_35921375,commented_on_story,1
rvz,hn_28126015,commented_on_story,1
rvz,hn_42453341,commented_on_story,1
rvz,hn_44780878,commented_on_story,1
rvz,hn_47633396,commented_on_story,1
ryanackley,hn_44042070,commented_on_story,1
ryanmcgarvey,hn_39168105,commented_on_story,1
ryao,hn_44302870,commented_on_story,1
rybosworld,hn_43815033,commented_on_story,1
s-xyz,hn_35152851,commented_on_story,1
s1mplicissimus,hn_44966856,commented_on_story,1
saagarjha,hn_43739037,commented_on_story,1
sachinjain,hn_43193018,commented_on_story,1
sachinjain,hn_43193018,posted_story,1
sagarpatil,hn_40919253,commented_on_story,1
saikatsg,hn_42675725,posted_story,1
saikatsg,hn_43739037,posted_story,1
sailfast,hn_46765460,commented_on_story,1
salahadawi,hn_47838508,commented_on_story,1
samename,hn_47006615,commented_on_story,1
sametmax,hn_35574501,commented_on_story,1
samiv,hn_46593022,commented_on_story,1
samiv,hn_47282777,commented_on_story,1
sammorrowdrums,hn_31825742,posted_story,1
sams99,hn_46545620,commented_on_story,1
samspenc,hn_40919253,posted_story,1
samtp,hn_43988315,commented_on_story,1
samwho,hn_46420453,commented_on_story,1
samwillis,hn_35657982,commented_on_story,1
sandeepkd,hn_46810282,commented_on_story,1
sandinmyjoints,hn_46734302,commented_on_story,1
sanskritical,hn_46765120,commented_on_story,1
sargstuff,hn_44148317,commented_on_story,1
sarmadgulzar,hn_40775127,commented_on_story,1
sarmadgulzar,hn_40775127,posted_story,1
sathish316,hn_46545620,commented_on_story,1
satvikpendem,hn_45416228,commented_on_story,1
satvikpendem,hn_46227422,commented_on_story,1
saulpw,hn_47664912,commented_on_story,1
saurabh20n,hn_35152851,commented_on_story,1
schlowmo,hn_44966856,commented_on_story,1
schmuhblaster,hn_46545620,commented_on_story,1
schnebbau,hn_27687450,commented_on_story,1
scorpioxy,hn_45320431,commented_on_story,1
scottLobster,hn_47282777,commented_on_story,1
scottbez1,hn_47963204,commented_on_story,1
scotty79,hn_44742251,commented_on_story,1
scrame,hn_47664912,commented_on_story,1
scuff3d,hn_45224742,commented_on_story,1
sdflhasjd,hn_27697884,commented_on_story,1
sdwr,hn_32577624,commented_on_story,1
seanwilson,hn_33226515,commented_on_story,1
seanwilson,hn_47586778,commented_on_story,1
sebastiennight,hn_46227422,commented_on_story,1
sebzim4500,hn_35152851,commented_on_story,2
section_me,hn_47521799,commented_on_story,1
sedatk,hn_45163362,commented_on_story,1
seethishat,hn_47762901,commented_on_story,1
sefrost,hn_47923357,commented_on_story,1
seifbenayed1992,hn_47584540,commented_on_story,1
semicolon_storm,hn_47664912,commented_on_story,1
serf,hn_44864185,commented_on_story,1
serf,hn_47664912,commented_on_story,1
sethops1,hn_44031432,commented_on_story,1
sfjailbird,hn_43448432,commented_on_story,1
shadowgovt,hn_39168105,commented_on_story,1
shannoncc,hn_47282777,posted_story,1
shaunxcode,hn_35470915,commented_on_story,1
shebeurb,hn_44302870,commented_on_story,1
sheeshkebab,hn_47584540,commented_on_story,1
shekhargulati,hn_43708025,commented_on_story,1
shermantanktop,hn_46734302,commented_on_story,1
shevy-java,hn_46542036,commented_on_story,1
shevy-java,hn_46978710,commented_on_story,1
shevy-java,hn_47838508,commented_on_story,1
shivaniShimpi_,hn_47762901,commented_on_story,1
shmolyneaux,hn_47838508,commented_on_story,1
shmoogy,hn_43754620,commented_on_story,1
shrubble,hn_47963204,commented_on_story,1
shusaku,hn_44966856,commented_on_story,1
shuwan,hn_45722635,commented_on_story,1
shwouchk,hn_44031432,commented_on_story,1
sibtain1997,hn_47597085,commented_on_story,1
siilats,hn_33226515,commented_on_story,1
siilats,hn_42453341,commented_on_story,1
siliconc0w,hn_44966856,commented_on_story,1
silverlight,hn_46810282,commented_on_story,1
sim7c00,hn_43708025,commented_on_story,1
